CommentId,commentText,language,user_index,post_index,report_count_comment,report_count_post,like_count_comment,like_count_post,label,commentCleaned,translated_value
196308,mc. pubg beta log khelta or free free baap khelta hai aja 1vs4,Bengali,3418,47921,0,0,0.0,237.0,1.0,mc pubg beta log khelta or free free baap khelta hai aja vs,Mc Public Beta plays and plays free free father
196309,mojaffar,Bengali,24921,659560,0,0,1.0,35.0,0.0,mojaffar,mojrar
196311,chi chi ,Bengali,20635,304717,0,0,0.0,437.0,1.0,chi chi,who who
196313,"51587037111
196314, engineering students der ei obistha jeta kolopnao kora jainasala ekei job nai tr opore ei haramjada gulo gota engineering society ke bodnam korche""",Bengali,4562,92012,0,0,0.0,172.0,1.0,engineering students der ei obistha jeta kolopnao kora jainasala ekei job nai tr opore ei haramjada gulo gota engineering society ke bodnam korche,"In this situation of this state of engineering studies, Jainsal is not able to imagine that this Haramajada is scandal"
196315,tumar bune ato boro kano but kila korlay,Bengali,20499,510503,0,1,3.0,249.0,0.0,tumar bune ato boro kano but kila korlay,If you do so big boots in your bun
196316," ""ay sob chala dar bara ta kata hata diya chara dita hoytao abar sobar samna""",Bengali,15900,378134,0,3,0.0,154.0,1.0,ay sob chala dar bara ta kata hata diya chara dita hoytao abar sobar samna,"All these shoves do not grow up without cutting it, maybe again in front of everyone"
196317,you are always right,Bengali,6924,846291,0,0,1.0,186.0,0.0,you are always right,you are always right
196320,tumhara tumhara kolkata,Bengali,37269,247349,0,1,1.0,100.0,0.0,tumhara tumhara kolkata,Your Kolkata
196322,shighater khawar loke toke chode naki tor ma ke chode,Bengali,1922,391423,0,0,0.0,52.0,0.0,shighater khawar loke toke chode naki tor ma ke chode,The people of Shukhat are chopped or your mother
196324,kuttar bach6a der ke amar ka6e 1bar pathle amon obostha korbona sala der......r konodin erom korar sahos hobe na,Bengali,11540,512534,0,0,0.0,422.0,1.0,kuttar bacha der ke amar kae bar pathle amon obostha korbona sala derr konodin erom korar sahos hobe na,"Do not do the same condition of the Baby of the Baby, will not be the courage to do the array of Sala"
196325, ball to,Bengali,29762,324027,0,0,0.0,125.0,0.0,ball to,ball to
196327,hobe naki 2000 pupiye deya,Bengali,17758,558746,0,0,12.0,367.0,0.0,hobe naki pupiye deya,Will be
196328,very very nice  beutiful ,Bengali,7683,202334,0,0,1.0,244.0,0.0,very very nice beutiful,very very nice beautiful
196329,so sueit,Bengali,35812,921980,0,2,0.0,859.0,0.0,so sueit,So Sueit
196332,i u,Bengali,1903,900118,0,0,1.0,41.0,0.0,i u,and u
196333,l diye ami pagal na ok,Bengali,16583,757437,0,0,0.0,236.0,1.0,l diye ami pagal na ok,With Law I'm not crazy
196335,appa ei dres pore toma k khob sondor lagjy so nicedres ,Bengali,4663,855106,0,2,11.0,1539.0,0.0,appa ei dres pore toma k khob sondor lagjy so nicedres,"Eppa is like this dress, who is very beautiful"
196336,suchitra7225 valoo thaklay valoo ,Bengali,13508,947221,0,0,1.0,77.0,0.0,suchitra valoo thaklay valoo,Suchitra Valoo Taklay Valoo
196337,tumhen cal raha alocasia calling,Bengali,1015,810185,0,0,1.0,160.0,0.0,tumhen cal raha alocasia calling,You have been calling Alokasi Kaling
196339,darun lag6e,Bengali,30811,518671,0,0,0.0,37.0,0.0,darun lage,It takes great
196340,mother fuker pich puccy fuker,Bengali,9994,370653,0,5,0.0,808.0,1.0,mother fuker pich puccy fuker,mother fuker pich puccy fuker
196341,shreya dhi na dp lo vundhi chudandi ,Bengali,21051,829064,0,83,0.0,1686.0,1.0,shreya dhi na dp lo vundhi chudandi,In the Deep on the share of
196342,tor ache to toi kinede na sala bot,Bengali,35853,777747,0,0,1.0,95.0,0.0,tor ache to toi kinede na sala bot,You're not able to buy the sallo boat
196343,cdas51557 0,Bengali,10898,660931,0,0,0.0,40.0,0.0,cdas,CDAs.
196345,tor moto khanki  keu nei puro khule dekabi to khub valo lagto,Bengali,36318,111696,0,5,0.0,505.0,1.0,tor moto khanki keu nei puro khule dekabi to khub valo lagto,"There is no one like you, and Dakibi would be very good"
196346,x,Bengali,28930,272972,0,0,1.0,31.0,0.0,x,x
196347,nice ji  and thank you all friends ,Bengali,26068,423195,0,0,3.0,68.0,0.0,nice ji and thank you all friends,nice ji and thank you all friends
196348,o hello sister,Bengali,5932,733455,0,0,1.0,88.0,0.0,o hello sister,or hello sister.
196350,k bola toka,Bengali,6071,834188,0,0,2.0,130.0,0.0,k bola toka,K was Toka.
196351,randi sali teri baap ko bola  tere ko chode ga,Bengali,35771,915154,0,3,0.0,325.0,1.0,randi sali teri baap ko bola tere ko chode ga,Randi Sali told you to your father
196353,super video ,Bengali,7683,764786,0,0,1.0,123.0,0.0,super video,super video
196354,are randi ki6u toh srm kor kutti.... ,Bengali,15606,369590,0,6,0.0,3977.0,1.0,are randi kiu toh srm kor kutti,are randi kiu th srm kutti
196355,bal asbe,Bengali,27088,896064,0,1,0.0,87.0,1.0,bal asbe,Baal will come
196356,tumr 2 ta nice bolll,Bengali,39672,41341,0,0,0.0,50.0,0.0,tumr ta nice bolll,tumr ta nice bolll
196357,                       tapa tap tapa tap ,Bengali,14024,391423,0,0,0.0,52.0,1.0,tapa tap tapa tap,Find find find find
196359,wowwww new video so beautiful,Bengali,27833,417403,0,0,3.0,236.0,0.0,wowwww new video so beautiful,wowwww new video so beautiful
196361,sanjoyk1800 ,Bengali,39367,355046,0,0,0.0,84.0,0.0,sanjoyk,Sanjay
196362," ""suchitra7225 valoo achitumi kamon acho?""",Bengali,13508,687035,0,0,1.0,60.0,0.0,suchitra valoo achitumi kamon acho,How are you like Suchitra
196363,toder moto rendi magi der jono desta nosto hocce tor ma rendi tuii o rendi tor meye o rendi hobe dekhe nis ato jodi sok take tahole 200 takai lok a diye bera bi rendi magi akta,Bengali,1701,921980,0,2,0.0,859.0,1.0,toder moto rendi magi der jono desta nosto hocce tor ma rendi tuii o rendi tor meye o rendi hobe dekhe nis ato jodi sok take tahole takai lok a diye bera bi rendi magi akta,Toder Moto Rendi Magi Der Jono Desta Nosto Hocce Tor Ma Rendi Tuii O Rendi Tor Meye O Rendi Hobe Dekhe Nis ATO Jodi Sok Take Tahole Takai Lok A Diye Bera Bi Rendi Magi Akta
196364,tumar name ta janta pari,Bengali,8554,1066227,0,0,1.0,88.0,0.0,tumar name ta janta pari,You can know the name of you
196366,hii,Bengali,15308,964363,0,0,1.0,136.0,0.0,hii,this.
196367,hi iam biggest fan to you iam rizxtar  follow  me piz like my video piz,Bengali,40219,697083,0,0,1.0,118.0,0.0,hi iam biggest fan to you iam rizxtar follow me piz like my video piz,hi iam biggest fan to you iam rizxtar follow me piz like my video piz
196368,so super sister my new video share kardi  aapka video share kar diya,Bengali,29813,135022,0,0,1.0,70.0,0.0,so super sister my new video share kardi aapka video share kar diya,So Super Sister My New Video Share Your Video Shared
196369,u so sweet,Bengali,9513,782186,0,1,0.0,764.0,0.0,u so sweet,u so sweet
196370,you r gay,Bengali,559,558746,0,0,0.0,367.0,1.0,you r gay,you r gay
196371,chii mekup bina tu kitna gandi hay tari sakal,Bengali,14943,649144,0,1,0.0,629.0,1.0,chii mekup bina tu kitna gandi hay tari sakal,Chii Mekup Bina Tu Kitna Gandi Hay Tari Sakal
196372,na seta ami caina se jeno jarkach thakbe tar kache sukhe thakuk,Bengali,9592,715487,0,0,1.0,63.0,0.0,na seta ami caina se jeno jarkach thakbe tar kache sukhe thakuk,"No, I do not want him to be jarracked, let him be happy"
196373,sudiptamitra369  uyii,Bengali,19388,751359,0,1,0.0,104.0,0.0,sudiptamitra uyii,Sudiptamitra
196374,nice ,Bengali,1087,420874,0,2,1.0,54.0,0.0,nice,nice
196375,very nice ,Bengali,40263,713669,0,0,3.0,35.0,0.0,very nice,very nice
196376,ishika254 w 863730 6030,Bengali,29300,919101,0,1,1.0,88.0,0.0,ishika w,ishika w
196377,masala,Bengali,19928,135981,0,2,0.0,30.0,0.0,masala,masala
196379,ai deresta pore supar lagsa,Bengali,15582,855106,0,2,0.0,1539.0,0.0,ai deresta pore supar lagsa,Super Loves After this Date
196380,bahanchod  gb road karka rakha ha,Bengali,31370,264901,0,3,0.0,2016.0,1.0,bahanchod gb road karka rakha ha,When the sister is kept by road
196381,kamon a6o,Bengali,28441,1007970,0,0,2.0,43.0,0.0,kamon ao,Kamon Ao
196382,randi ki aulat tujhe hasi aa rahi hain motherchod betichod bahenchod ma ki chut teri motherchod ke bachcha,Bengali,22622,683699,0,1,0.0,310.0,1.0,randi ki aulat tujhe hasi aa rahi hain motherchod betichod bahenchod ma ki chut teri motherchod ke bachcha,You are laughing at the heart of the dead.
196383,bandori  sali,Bengali,38557,519509,0,0,0.0,126.0,1.0,bandori sali,salt bandors
196384,you like every video very much,Bengali,14269,980021,0,0,0.0,33.0,0.0,you like every video very much,you like every video very much
196387,aradhya5747        ,Bengali,13508,279824,0,0,0.0,113.0,0.0,aradhya,Adorable
196388,bara b . c,Bengali,40257,970554,0,1,0.0,335.0,1.0,bara b c,only B C.
196389,tomar number dao to,Bengali,39335,563777,0,0,0.0,78.0,0.0,tomar number dao to,Give your number
196393,mayera viral hobar jonno ki nai ki korta para.,Bengali,26993,1069296,0,0,0.0,35.0,0.0,mayera viral hobar jonno ki nai ki korta para,What can mothers do not have to be viral
196397,jut kaiko o to tumara chuchi dabake giya.... babi,Bengali,10038,791183,0,0,0.0,27.0,1.0,jut kaiko o to tumara chuchi dabake giya babi,If you are pressing your baby
196398,ooho bhoudi,Bengali,24559,471217,0,14,2.0,5983.0,0.0,ooho bhoudi,oho bhouidi
196399," ""59078553101 shukriya  jiialhamdulillah valoo achi""",Bengali,13508,279824,0,0,0.0,113.0,0.0,shukriya jiialhamdulillah valoo achi,Thank GELHAMDULLAH
196400,eidhar tho likha nahi hai eai kai likha hai.....bolona.....,Bengali,15504,1033806,0,0,1.0,32.0,0.0,eidhar tho likha nahi hai eai kai likha haibolona,Here it is not written that many have written Bolona
196401,pinku9588 ,Bengali,20290,602219,0,0,0.0,29.0,0.0,pinku,pink
196402,ssk138880 or tere ph jitne ka h na usse kahi guna jyada ham free fire wale hafte me top up karte h toh appni oukat me rehe madarchod pubg wale nalle sale oukat bana fir aana free fire khelne ke liye ,Bengali,27112,26864,0,0,0.0,42.0,1.0,ssk or tere ph jitne ka h na usse kahi guna jyada ham free fire wale hafte me top up karte h toh appni oukat me rehe madarchod pubg wale nalle sale oukat bana fir aana free fire khelne ke liye,Ssk Or Tere PH JYADA HAM Free Fire Wale HADA HAM FREE FIRE WALE HAFTE ME TOP UP KARTE H TH AppNI OUKAT ME Rehe Madarchod Pubg Wale Nalle Sale Oukat Bana FIR AANA Free Fire Khelne Ke Liye
196404,amar lagbe namber,Bengali,13521,316839,0,20,0.0,420.0,0.0,amar lagbe namber,I need numbers
196406," ""op""",Bengali,36434,665061,0,0,1.0,588.0,0.0,op,on
196407,good morning  baby,Bengali,37390,88532,0,0,0.0,30.0,0.0,good morning baby,good morning baby
196408,i  love you baba,Bengali,10567,365414,0,0,1.0,36.0,0.0,i love you baba,i love you baba
196409,moj company kache akta e request j aii baje akta harami mohila r i'd ta band kore deoa hok karon aii sob mohila nijer bor k black mail kore kore aii sob faltu video banay ......ki baje akta chehara  aii baal niye abr video marate ashe tao jodi aktu valo dress a korto madarchod so ....moj company aii mohila k band kore dao aii i'd te ami complaint korbo,Bengali,24237,880756,0,0,27.0,90.0,0.0,moj company kache akta e request j aii baje akta harami mohila r id ta band kore deoa hok karon aii sob mohila nijer bor k black mail kore kore aii sob faltu video banay ki baje akta chehara aii baal niye abr video marate ashe tao jodi aktu valo dress a korto madarchod so moj company aii mohila k band kore dao aii id te ami complaint korbo,Moj Company Kache Akta E Request J Aii Baje Akta Haron Aii Sob Mohila Nijer Bor k Black Mail Kore Ki Aii Sob Faltu Video Banay Ki Baje Akta Chehara Aii Baal Niye Abr Video Marate Ashe Tao Jodi Aktu ValoDress A Korto Madarchod So Moj Company Aii Mohila K Band Kore Dao aii ID Te Ami Complaint Korbo
196410,right.friend,Bengali,31533,776237,0,0,0.0,185.0,0.0,rightfriend,rightfriend
196413,dharun,Bengali,37657,78252,0,0,0.0,45.0,0.0,dharun,Suppose
196414,nambar ta daw,Bengali,23649,347745,0,0,3.0,63.0,0.0,nambar ta daw,Nambar of Daw
196415,tereko or tere maa ko ek sat cudega,Bengali,13221,78309,0,0,0.0,303.0,1.0,tereko or tere maa ko ek sat cudega,Tere and your mother will be a set
196416,read kitna,Bengali,24214,1069938,0,0,1.0,269.0,0.0,read kitna,read kitna
196417,s       ,Bengali,4499,757437,0,0,0.0,236.0,1.0,s,s
196418,uctx,Bengali,12642,673638,0,0,0.0,99.0,0.0,uctx,uctx
196419,maifzx,Bengali,6632,1088262,0,0,0.0,115.0,1.0,maifzx,maifzx
196420,12137570401 ei khanki magi tui ki tor baper sathe suye bachha gulo jonno diya6is baje kotha na ekdom bolbina,Bengali,7477,584453,0,4,0.0,536.0,1.0,ei khanki magi tui ki tor baper sathe suye bachha gulo jonno diyais baje kotha na ekdom bolbina,"Do not say anything to the kid lying with your father, and do not say anything"
196421,akdom tick,Bengali,39415,762842,0,0,1.0,55.0,0.0,akdom tick,akdom tick
196422,shibujoddar        ,Bengali,13508,593531,0,0,0.0,54.0,0.0,shibujoddar,Shibujoddar
196425,osm video ji ,Bengali,23115,603887,0,0,0.0,59.0,0.0,osm video ji,eight video her
196427,khanki koto chodano by,Bengali,29326,478702,0,1,0.0,208.0,1.0,khanki koto chodano by,Khanki Koto Celigious B
196428,left chinki aur right minki,Bengali,15738,1040721,0,0,0.0,87.0,0.0,left chinki aur right minki,Left Chinaki and Right Minki
196429,u king ,Bengali,23573,562505,0,0,0.0,31.0,0.0,u king,u king
196434,amar bara cusba 20.000 taka dabo,Bengali,20220,930787,0,0,0.0,29.0,1.0,amar bara cusba taka dabo,order of salts of salt ta tails
196435,khanki magi pochour gara rose hoya tcha,Bengali,27108,488036,0,0,0.0,47.0,1.0,khanki magi pochour gara rose hoya tcha,Khanki Magi Pachur Gara was angry with the torch
196436,afruzamolla57 thank you ,Bengali,32491,492409,0,0,6.0,468.0,0.0,afruzamolla thank you,afruzamolla thank you
196437,mere pass aao main dikha deta hun kis duniya ki ho tum,Bengali,3513,64502,0,0,0.0,62.0,0.0,mere pass aao main dikha deta hun kis duniya ki ho tum,Come to me i show what world you are
196438,pagol chagol lok ara,Bengali,39534,44405,0,0,0.0,42.0,1.0,pagol chagol lok ara,Crazy goat guy who
196440,8597369263 call me,Bengali,35405,510503,0,1,0.0,249.0,0.0,call me,call me
196441,oo boudi,Bengali,37824,885914,0,0,0.0,35.0,0.0,oo boudi,and bodi
196443,very nice  video ,Bengali,7683,165791,0,0,1.0,159.0,0.0,very nice video,very nice video
196444,    kanna koro na,Bengali,35278,1083036,0,0,0.0,166.0,0.0,kanna koro na,Kanna
196446,mon er manush ekta dorkar...afrin,Bengali,9049,464051,0,0,1.0,139.0,0.0,mon er manush ekta dorkarafrin,The man's people are a doorfront
196447,ismile sk              kkr                          ,Bengali,4331,67874,0,0,0.0,68.0,1.0,ismile sk kkr,ISMILE SK KKR
196449,92421866701 eu,Bengali,18494,419413,0,2,1.0,774.0,0.0,eu,me
196450,dariye,Bengali,8014,280958,0,0,0.0,74.0,0.0,dariye,Fear
196454,ho..no...,Bengali,3211,1063660,0,0,0.0,55.0,0.0,hono,connect
196456,jhogra hoi ni kintu or thaka dura achi tai roj kadi,Bengali,34155,1052164,0,0,0.0,104.0,1.0,jhogra hoi ni kintu or thaka dura achi tai roj kadi,There was no quarrel but I'm away from her
196457,khanki akta ,Bengali,35760,731886,0,5,0.0,2081.0,0.0,khanki akta,Khanki is a
196458,ki bro bro dud,Bengali,36793,78309,0,0,0.0,303.0,1.0,ki bro bro dud,That BRO BRO Find
196461,91334059111 thank you so much,Bengali,28943,507501,0,1,4.0,311.0,0.0,thank you so much,thank you so much
196462,nice  good ,Bengali,39339,44405,0,0,0.0,42.0,0.0,nice good,nice good
196463,tq so much bro,Bengali,23115,8354,0,0,1.0,31.0,0.0,tq so much bro,tq so much bro
196465,daeun,Bengali,37804,580166,0,0,1.0,160.0,0.0,daeun,Really
196466,oo tai ,Bengali,24038,2037,0,0,1.0,54.0,0.0,oo tai,oo or
196467,righr,Bengali,37857,511164,0,0,1.0,46.0,0.0,righr,Reagger
196468,tumhara gand ka hai tumhara gand ka engine kitna hai itna bata launda bahut bada hai tumhara ghar ko mein acche se marunga koi dikkat nahin hai tumhari gand sundar rahe chat bhi lunga koi dikkat nahin hai,Bengali,19125,565874,0,0,0.0,94.0,1.0,tumhara gand ka hai tumhara gand ka engine kitna hai itna bata launda bahut bada hai tumhara ghar ko mein acche se marunga koi dikkat nahin hai tumhari gand sundar rahe chat bhi lunga koi dikkat nahin hai,Tumhara Gand Ka Hai Tumhara Gand Ka Engine Kitna Hai Itna Bata Launda Bahut Bada Hai Tumhara Ghar Ko Mein Acche Se Marunga Koi Dikkat Nahin Hai Tumhari Gand Sundar Rahe Chat Bhi Lunga Koi Dikkat Nahin Hai
196469,report korun na ei faltu meye tar account a,Bengali,35092,558746,0,0,1.0,367.0,0.0,report korun na ei faltu meye tar account a,Do not report this foul girl at its account
196471," ""ami apnake kholo kholo sharelive score""",Bengali,1608,62206,0,0,1.0,160.0,0.0,ami apnake kholo kholo sharelive score,I open you to score Sarelieve
196472,good night super video ji,Bengali,7376,850238,0,0,1.0,113.0,0.0,good night super video ji,good night super video ji
196473,very beautiful ,Bengali,12691,244410,0,0,1.0,56.0,0.0,very beautiful,very beautiful
196474,ayantika_status_queen19 shuya achi  bunu,Bengali,13508,589961,0,0,0.0,39.0,0.0,ayantikastatusqueen shuya achi bunu,I'm lying in aent
196475,omg  yeh kiska bachha hain yarr,Bengali,37165,298164,0,4,2.0,270.0,0.0,omg yeh kiska bachha hain yarr,Who is this child?
196476,khub khub valo,Bengali,37570,245411,0,0,0.0,53.0,0.0,khub khub valo,Very good
196477,sabar ki caller tere ko mobile,Bengali,35689,602278,0,1,1.0,424.0,0.0,sabar ki caller tere ko mobile,Sabar's caller to your mobile
196478,khub valo lagche tomake,Bengali,25019,855106,0,2,0.0,1539.0,0.0,khub valo lagche tomake,I feel very good
196479,sali mg loja thakar dorkar,Bengali,11129,561566,0,1,0.0,810.0,1.0,sali mg loja thakar dorkar,Sali Mugs need to stay in Loja
196480,tumi please kado na ami tomar chokar pani sojo korta parbo na,Bengali,15053,992054,0,0,1.0,47.0,0.0,tumi please kado na ami tomar chokar pani sojo korta parbo na,"You do not play, I can not straighten your watch water"
196482,bapok vai,Bengali,16328,507501,0,1,2.0,311.0,0.0,bapok vai,Bapok Vai
196483,o mi good,Bengali,6169,1063660,0,0,0.0,55.0,0.0,o mi good,You're my good
196484,tumi amak mitthe valobaso ami sudip k ami sob ki6u bole6i o bollo tmak o valobase,Bengali,8014,280958,0,0,1.0,74.0,0.0,tumi amak mitthe valobaso ami sudip k ami sob kiu bolei o bollo tmak o valobase,You love me lies
196487,ke chude diye6e mamani,Bengali,24326,251671,0,2,0.0,371.0,1.0,ke chude diyee mamani,Give me
196489,akta kotha boli tomar nijar lojja laga na baba mar kotha mone pore na,Bengali,10667,558746,0,0,1.0,367.0,1.0,akta kotha boli tomar nijar lojja laga na baba mar kotha mone pore na,One thing I do not feel shame about your father does not remember the parents
196491,amar chai go boudi,Bengali,27365,316839,0,20,0.0,420.0,0.0,amar chai go boudi,I want Buddhidi
196492,fack i'd mane hoy,Bengali,17099,992054,0,0,0.0,47.0,1.0,fack id mane hoy,Falk I have me
196493,radhakrisner moto drsm ,Bengali,23940,999505,0,0,0.0,32.0,0.0,radhakrisner moto drsm,Profile like Radhakrishna
196494,sms porte esechi,Bengali,28178,921980,0,2,0.0,859.0,0.0,sms porte esechi,I have come to trouble
196497,petni. lagche,Bengali,26609,789534,0,3,0.0,174.0,1.0,petni lagche,Petne looks
196498,pura dikhao boobs  itne me kya hoga,Bengali,28945,78309,0,0,0.0,303.0,1.0,pura dikhao boobs itne me kya hoga,What will happen in full show
196499,hi didi ,Bengali,12795,913958,0,0,0.0,43.0,0.0,hi didi,Only sister
196500,i love you allah,Bengali,28189,311588,0,0,3.0,766.0,0.0,i love you allah,i love you allah
196501,tui bador harami,Bengali,36966,796607,0,0,0.0,80.0,1.0,tui bador harami,Tui Play Harami
196504,dhur  bokachoda,Bengali,12247,574928,0,3,0.0,2185.0,1.0,dhur bokachoda,Dhur Bokchoda
196506,banchod basi kotha bolbe na,Bengali,27242,468539,0,0,0.0,41.0,1.0,banchod basi kotha bolbe na,Banchod will not talk
196508,35867551001 lovely,Bengali,6463,558746,0,0,1.0,367.0,0.0,lovely,lovely
196509,xxx.dobojan,Bengali,38417,661035,0,2,0.0,253.0,1.0,xxxdobojan,xxxdobojan
196511,tik bola6an,Bengali,2808,847853,0,15,1.0,854.0,0.0,tik bolaan,ICT BOLAAN
196513,18625670801 a,Bengali,15579,896064,0,1,0.0,87.0,0.0,a,a
196514,hasibulgharami 8016375917,Bengali,25617,127534,0,0,1.0,265.0,0.0,hasibulgharami,Hasibulgharami.
196516,bappi roy ,Bengali,18044,9733,0,3,0.0,237.0,1.0,bappi roy,bappi roy
196517, west bengal love you ,Bengali,17323,146790,0,0,5.0,36.0,0.0,west bengal love you,west bengal love you
196518,aap so gaie kai.....,Bengali,15504,367706,0,0,1.0,29.0,0.0,aap so gaie kai,You slept many
196519,gud marani randi magi,Bengali,36616,343817,0,0,0.0,31.0,1.0,gud marani randi magi,Good return randy
196520,laptop use korte jano. mone hoy to jano naa. naa hole arokom kebord use korte naa. are amr mone video korar jonno onno karur ka6a thake neya as6o,Bengali,30089,78252,0,0,7.0,45.0,0.0,laptop use korte jano mone hoy to jano naa naa hole arokom kebord use korte naa are amr mone video korar jonno onno karur kaa thake neya aso,"If you do not know if you do not know if you do not know that if you do not know how to make a laptop, then you can do another"
196521,sala vosori bc cm mc,Bengali,38628,646174,0,0,0.0,31.0,1.0,sala vosori bc cm mc,Sala Vosori BC CM CM MC
196522,sala 2gonar mukta gano baka bara,Bengali,21140,51103,0,1,0.0,666.0,1.0,sala gonar mukta gano baka bara,Sala Gona Pearl Music Buck
196524,kahna7077508296 jj,Bengali,6580,64726,0,0,0.0,102.0,0.0,kahna jj,Say judge
196525,soilskssss65,Bengali,35488,661035,0,2,0.0,253.0,0.0,soilskssss,soilskssss
196527,plz like koro na.          please,Bengali,32436,73701,0,0,1.0,1466.0,0.0,plz like koro na please,plz like koro na please
196528,very good morning ,Bengali,12691,295437,0,0,1.0,107.0,0.0,very good morning,very good morning
196530, mera dil vi kitna pagal he  oh,Bengali,26897,794814,0,0,0.0,44.0,0.0,mera dil vi kitna pagal he oh,My heart is how crazy is oh
196531,56139720111 welcome ,Bengali,13508,280907,0,0,0.0,52.0,0.0,welcome,welcome
196532,sala baje meye chi,Bengali,26271,363372,0,0,0.0,180.0,1.0,sala baje meye chi,Sala punk girl chi
196533,ham ko bulaya karoji masti karne ai se larki sat nahi mere sat,Bengali,34468,577961,0,0,3.0,46.0,0.0,ham ko bulaya karoji masti karne ai se larki sat nahi mere sat,We called Karoji fun to do not let my seat
196534,akon kar meya gulo 1000 ta kore bhatar tahole valo bor pabe ki kore ,Bengali,6611,889437,0,0,0.0,30.0,1.0,akon kar meya gulo ta kore bhatar tahole valo bor pabe ki kore,"Now the girl's daughters do it, then how to get better?"
196535,nice ,Bengali,39339,419629,0,21,2.0,283.0,0.0,nice,nice
196536,tik bro,Bengali,26707,847853,0,15,0.0,854.0,0.0,tik bro,Only Bro
196537,ba baba k rbi tahole,Bengali,37983,253053,0,1,0.0,139.0,0.0,ba baba k rbi tahole,Or parents who are Robi
196540,didi tumi kaka biya korla bosa a6e oi chela ta ka nake pasa oi lokta ka bolo,Bengali,36280,1082603,0,1,0.0,41.0,1.0,didi tumi kaka biya korla bosa ae oi chela ta ka nake pasa oi lokta ka bolo,Sister tells whom you get married to the person who passes it to the person who is going to
196541,i love indian army ,Bengali,21747,492409,0,0,1.0,468.0,0.0,i love indian army,i love indian army
196542,mal  ta famas  hoar  jonno  porn er video o diye debe,Bengali,23383,759919,0,1,0.0,389.0,1.0,mal ta famas hoar jonno porn er video o diye debe,The goods will give it to the video and give it to Femus
196543,nice dutopahar,Bengali,5295,304159,0,0,0.0,211.0,0.0,nice dutopahar,nice dutopahar
196545,hoi7047149928,Bengali,27646,870828,0,0,0.0,62.0,0.0,hoi,rather
196546,letsgocharitha hi,Bengali,34906,545635,0,0,3.0,90.0,0.0,letsgocharitha hi,letsgocharitha hi
196548,aiiiii dress ta pora koto sundar  lag6a,Bengali,11764,855106,0,2,3.0,1539.0,0.0,aiiiii dress ta pora koto sundar laga,How nice it takes to read IEEEE DRESS
196549,khub sundor tomar nanod 8016871943,Bengali,21036,316839,0,20,0.0,420.0,0.0,khub sundor tomar nanod,Very nice your nest
196550,"vai,  apna hath paar kardi",Bengali,27359,507501,0,1,1.0,311.0,0.0,vai apna hath paar kardi,They cross their hands
196551,animeshsabdakar mobile number 9362348140,Bengali,18142,634145,0,1,13.0,258.0,0.0,animeshsabdakar mobile number,animeshsabdakar mobile number
196552,purota khula de sala kutta,Bengali,40443,221310,0,0,0.0,158.0,1.0,purota khula de sala kutta,False dog
196553,hi super video ,Bengali,7376,17911,0,0,1.0,50.0,0.0,hi super video,hi super video
196554,nice looking boobs,Bengali,21015,223576,0,0,0.0,59.0,1.0,nice looking boobs,nice looking boobs
196556,chandresh chudasama,Bengali,3766,457837,0,0,1.0,46.0,0.0,chandresh chudasama,Chandesh Chudasma
196557,ap ka  gar kedar ha  ji,Bengali,39658,1045624,0,3,1.0,88.0,0.0,ap ka gar kedar ha ji,You are
196558,r aktu khule da bokachoda ,Bengali,30150,1079052,0,0,0.0,177.0,1.0,r aktu khule da bokachoda,R. Open open da Bokchoda
196560,lover you,Bengali,27103,287864,0,0,0.0,39.0,0.0,lover you,lover you
196561,"priya       , ",Bengali,12080,713377,0,2,0.0,400.0,1.0,priya,priya
196562,hoba naki tahola ph number ta daw please,Bengali,15053,558746,0,0,7.0,367.0,0.0,hoba naki tahola ph number ta daw please,Cause Naki Tailor PH Number Ta Daw Please
196563,tar braa ta keo khule de,Bengali,5979,904094,0,9,0.0,5351.0,1.0,tar braa ta keo khule de,If you open the bar
196564,xxxbf...7029595968,Bengali,12243,915154,0,3,0.0,325.0,1.0,xxxbf,xxxbf
196565," ""   reality te sala ak akta """,Bengali,3146,840902,0,0,0.0,74.0,1.0,reality te sala ak akta,Reality was Sala and Akta
196567,i..fook you,Bengali,9497,855106,0,2,0.0,1539.0,1.0,ifook you,ifook you
196568,osm,Bengali,10486,855106,0,2,0.0,1539.0,0.0,osm,eight
196569,haw r you appi,Bengali,20495,576849,0,1,0.0,96.0,0.0,haw r you appi,how are you appi
196571,miclejection   hmmm,Bengali,11980,311588,0,0,1.0,766.0,0.0,miclejection hmmm,Micjection Hmmm.
196572,thek bolachan ,Bengali,23441,847853,0,15,0.0,854.0,0.0,thek bolachan,Said from
196573,ja body pishi cholbe na,Bengali,24798,921980,0,2,1.0,859.0,1.0,ja body pishi cholbe na,Which Body PC will not run
196574,man choda hindi chawal,Bengali,14906,604067,0,0,0.0,36.0,1.0,man choda hindi chawal,Mind leaves Hindi rice
196576,alla ke aktuto voy koro,Bengali,2342,602278,0,1,29.0,424.0,0.0,alla ke aktuto voy koro,ALLA KE AKTUTO VOY KORO
196577,bal tor video guloi ba kaa bara,Bengali,31471,731428,0,0,0.0,75.0,1.0,bal tor video guloi ba kaa bara,Bal your video shot or grows
196578,hello  nice,Bengali,33183,933863,0,1,1.0,44.0,0.0,hello nice,hello nice
